,Review_Text,Review_Clean_List,Review_Clean
374,"Benteng belanda yg mengajarkan kita akan sejarah sulsel secara umum mulai dari zaman prasejarah sampai dengan perang kemerdekaan,biaya tiket yg murah hanya 5000 per orang untuk masul setiap situs. Perlu dijaga kelestarian dan keamanannya karena masih ada bekas vandalisme/coret2 di dinding luar benteng dari orgyg tdk bertanggung jawab","['benteng', 'belanda', 'yg', 'ajar', 'sejarah', 'sulsel', 'zaman', 'prasejarah', 'perang', 'merdeka', 'biaya', 'tiket', 'yg', 'murah', 'orang', 'masul', 'situs', 'jaga', 'lestari', 'aman', 'bekas', 'vandalisme', 'coret', 'dinding', 'benteng', 'orgyg', 'tdk', 'tanggung']",benteng belanda yg ajar sejarah sulsel zaman prasejarah perang merdeka biaya tiket yg murah orang masul situs jaga lestari aman bekas vandalisme coret dinding benteng orgyg tdk tanggung
375,"wisata murah, dekat dengan losari, bisa dijangkau dengan bis damri apabila menginap di bandara dan dekat dengan tempat makan yang murah :)","['wisata', 'murah', 'losari', 'jangkau', 'bis', 'damri', 'inap', 'bandara', 'makan', 'murah']",wisata murah losari jangkau bis damri inap bandara makan murah
376,"tempat ini merupakan objek sejarah yang sangat bagus untuk di kunjungi karena banyak hal-hal tentang sejarah penjajahan di informasikan di benteng roterdam, selain itu juga tersedia musium lagaligo yang memuat tentang kerajaan-kerajaan yang ada di sulawesi selatan. Tempat ini mudah di jangkau dan harganya juga sangat murah selain itu di sekitar objek wisata ini terdapat banyak tempat kuliner asli kota makassar","['rupa', 'objek', 'sejarah', 'bagus', 'kunjung', 'sejarah', 'jajah', 'informasi', 'benteng', 'roterdam', 'sedia', 'musium', 'lagaligo', 'muat', 'raja', 'raja', 'sulawesi', 'selatan', 'mudah', 'jangkau', 'harga', 'murah', 'objek', 'wisata', 'kuliner', 'asli', 'kota', 'makassar']",rupa objek sejarah bagus kunjung sejarah jajah informasi benteng roterdam sedia musium lagaligo muat raja raja sulawesi selatan mudah jangkau harga murah objek wisata kuliner asli kota makassar
377,"Model Arsitektur yang menyerupai Kura-kura membuat kita berpikir kenapa mesti begitu? namun dibalik dari rasa penasaran tersebut ternyata terjawab bahwa model tersebut adalah strategi pertahanan yang cukup kuat..dibagian bawah ternyata ada akses menuju langsung kelaut..namun sekarang itu sudah tertutup...dari atas tembok benteng kita bisa duduk atau berdiri sambil menunggu sunset..pengalaman yang luar biasa namun sayang karena depan benteng ada beberapa bangunan yang sangat mengganggu untuk menikmati tepi pantai yang indah tersebut..dibagian dalam ada sel tahanan bekas penjara pangeran diponegoro, ada juga museum bagi para penggemar sejarah...pokoknya benteng ini bisa direkomendasikan buat teman-teman yang berkunjung ke makassar, view yang ditampilkan bisa membimbing kita untuk mengeluarkan kamera sambil berselfie ria...","['model', 'arsitektur', 'rupa', 'kura', 'kura', 'pikir', 'mesti', 'penasaran', 'nyata', 'model', 'strategi', 'tahan', 'kuat', 'nyata', 'akses', 'tuju', 'langsung', 'laut', 'tutup', 'tembok', 'benteng', 'duduk', 'tunggu', 'sunset', 'alam', 'sayang', 'benteng', 'bangun', 'ganggu', 'nikmat', 'tepi', 'pantai', 'indah', 'sel', 'tahan', 'bekas', 'penjara', 'pangeran', 'diponegoro', 'museum', 'gemar', 'sejarah', 'pokok', 'benteng', 'rekomendasi', 'teman', 'teman', 'kunjung', 'makassar', 'view', 'tampil', 'bimbing', 'kamera', 'berselfie', 'ria']",model arsitektur rupa kura kura pikir mesti penasaran nyata model strategi tahan kuat nyata akses tuju langsung laut tutup tembok benteng duduk tunggu sunset alam sayang benteng bangun ganggu nikmat tepi pantai indah sel tahan bekas penjara pangeran diponegoro museum gemar sejarah pokok benteng rekomendasi teman teman kunjung makassar view tampil bimbing kamera berselfie ria
378,Benteng Roterdam Makasar tempat yang perlu dikunjungi. Tempat yang mudah dijangkau walau dengan kendaraan umum. Bisa belajar sejarah dengan ongkos yang murah tiket dibandrol 5 ribu. Tempat yang menarik untuk mengabdikan momen foto dengan gaya narsis sepuasnya...... sambil mengeksplor seluruh sudutnya. ,"['benteng', 'roterdam', 'makasar', 'kunjung', 'mudah', 'jangkau', 'kendara', 'ajar', 'sejarah', 'ongkos', 'murah', 'tiket', 'dibandrol', 'ribu', 'tarik', 'abdi', 'momen', 'foto', 'gaya', 'narsis', 'puas', 'mengeksplor', 'sudut']",benteng roterdam makasar kunjung mudah jangkau kendara ajar sejarah ongkos murah tiket dibandrol ribu tarik abdi momen foto gaya narsis puas mengeksplor sudut
379,Inilah benteng paling terkenal di makassar yang merupakan warisan dari zaman kolonial belanda. Setiap hari apalagi akhir pekan seperti saat ini sangat ramai dengan pertunjukan seni lokal Dan berbagai kegiatan yang menunjukkan ciri khas kota daeng ini,"['benteng', 'kenal', 'makassar', 'rupa', 'waris', 'zaman', 'kolonial', 'belanda', 'pekan', 'ramai', 'seni', 'lokal', 'giat', 'ciri', 'khas', 'kota', 'daeng']",benteng kenal makassar rupa waris zaman kolonial belanda pekan ramai seni lokal giat ciri khas kota daeng
380,setiap ke makassar saya tak pernah bosan mengunjui tempat ini. dan setiap kesini selalu merasakan seperti di masa lampau. bangunan yang khas dan lansekap yang unik. jangan lupa siapkan foto untuk mengabadikan setiap momen anda.,"['makassar', 'bosan', 'mengunjui', 'kesini', 'lampau', 'bangun', 'khas', 'lansekap', 'unik', 'lupa', 'foto', 'abadi', 'momen']",makassar bosan mengunjui kesini lampau bangun khas lansekap unik lupa foto abadi momen
381,"Begitu masuk ke dalam area Benteng Rotterdam saya merasa seperti kembali ke masa lalu. Bangunannya masih terjaga keasliannya, namun sayang masih banyak sekali minusnya, 1. begitu masuk gerbang tamu di wajibkan untuk melapor dan mengisi buku tamu dan dipungut sumbangan sukarela dan saya tau ini adalah pungutan ilegal, 2. Ada beberapa titik di dalam benteng yang membuat pengunjung prihatin dimana ada terdapat sebuah menara besi yang di bawahnya banyak sesajen dan sebuah makam yang tidak jelas informasinya.3. banyak gedung yang tidak terawat dengan baik, beberapa bagian pintu banyak yang lepas, area dalam gedung pameran yang gelap dan pengap.3. Tidak tersedianya papan peta denah keseluruhan detile benteng.","['masuk', 'area', 'benteng', 'rotterdam', 'bangun', 'jaga', 'asli', 'sayang', 'minus', 'masuk', 'gerbang', 'tamu', 'wajib', 'lapor', 'isi', 'buku', 'tamu', 'pungut', 'sumbang', 'sukarela', 'tau', 'pungut', 'ilegal', 'titik', 'benteng', 'unjung', 'prihatin', 'buah', 'menara', 'besi', 'sesajen', 'buah', 'makam', 'informasi', 'gedung', 'awat', 'pintu', 'lepas', 'area', 'gedung', 'pamer', 'gelap', 'pengap', 'sedia', 'papan', 'peta', 'denah', 'detile', 'benteng']",masuk area benteng rotterdam bangun jaga asli sayang minus masuk gerbang tamu wajib lapor isi buku tamu pungut sumbang sukarela tau pungut ilegal titik benteng unjung prihatin buah menara besi sesajen buah makam informasi gedung awat pintu lepas area gedung pamer gelap pengap sedia papan peta denah detile benteng
382,"museum sejarah yang menarik, bersih walaupun suda ada pemugaran, tp ttp masih sarat dengan bangunan hindia belanda","['museum', 'sejarah', 'tarik', 'bersih', 'suda', 'pugar', 'tp', 'ttp', 'sarat', 'bangun', 'hindia', 'belanda']",museum sejarah tarik bersih suda pugar tp ttp sarat bangun hindia belanda
383,Ini merupkan benteng peninggalan belanda. Disini kita dapat mempelajari sejarah tentang indonesia khususnya masyarakat bugis-Makasar melawan penjajah.,"['merupkan', 'benteng', 'tinggal', 'belanda', 'ajar', 'sejarah', 'indonesia', 'khusus', 'masyarakat', 'bugis', 'makasar', 'lawan', 'jajah']",merupkan benteng tinggal belanda ajar sejarah indonesia khusus masyarakat bugis makasar lawan jajah
384,"Benteng ini cukup terawat, dengan lokasi yang sangat bersih tapi yang disayangkan fasilitas parkir yang kurang di depan benteng","['benteng', 'awat', 'lokasi', 'bersih', 'sayang', 'fasilitas', 'parkir', 'benteng']",benteng awat lokasi bersih sayang fasilitas parkir benteng
385,"Terakhir ke sana waktu kampus ngadain acara pelatihan. Tempatnya asyik soalnya bersih dan tertata rapi. Nuansa misteriusnya terasa bgt apalagi pas malam hari. Konon sering terlihat penampakan noni belanda di salah satu gedungnya. Utk mempelajari sejarah makassar, nah ini tempat yg recommended lah. Di depannya banyak berjejer penjual makanan dan minuman hd jangan khawatir bakal kelaperan. Trus tempatnya asyik utk foto2, apalagi jika naik ke bagian depannya yg agak tinggi nah kita bs berfoto dgn latarbelakang pantai yg indah","['kampus', 'ngadain', 'acara', 'latih', 'asyik', 'bersih', 'tata', 'rapi', 'nuansa', 'misterius', 'asa', 'bgt', 'pas', 'malam', 'konon', 'lihat', 'noni', 'belanda', 'salah', 'gedung', 'utk', 'ajar', 'sejarah', 'makassar', 'yg', 'recommended', 'jejer', 'jual', 'makan', 'minum', 'hd', 'khawatir', 'kelaperan', 'trus', 'asyik', 'utk', 'foto', 'yg', 'bs', 'foto', 'dgn', 'latarbelakang', 'pantai', 'yg', 'indah']",kampus ngadain acara latih asyik bersih tata rapi nuansa misterius asa bgt pas malam konon lihat noni belanda salah gedung utk ajar sejarah makassar yg recommended jejer jual makan minum hd khawatir kelaperan trus asyik utk foto yg bs foto dgn latarbelakang pantai yg indah
386,"Peninggalan sejarah yang sangat penting, sayangnya tidak disediakan guide (pengantar) untuk menjelaskan bagian-bagian penting benteng tersebut.","['tinggal', 'sejarah', 'sayang', 'sedia', 'guide', 'benteng']",tinggal sejarah sayang sedia guide benteng
387,Benteng Rotterdam yang berada di Kota Makassar ini menjadi saksi perjuangan kemerdekaan Bangsa Indonesia melawan Penjajah Belanda di Sulawesi Selatan. Menyenangkan bisa menyempatkan diri mengunjungi Benteng Rotterdam ini.,"['benteng', 'rotterdam', 'kota', 'makassar', 'saksi', 'juang', 'merdeka', 'bangsa', 'indonesia', 'lawan', 'jajah', 'belanda', 'sulawesi', 'selatan', 'senang', 'unjung', 'benteng', 'rotterdam']",benteng rotterdam kota makassar saksi juang merdeka bangsa indonesia lawan jajah belanda sulawesi selatan senang unjung benteng rotterdam
388,Lokasi Benteng Rotterdam dekat dengan pantai Losari. Untuk menambah pengetahuan sejarah berkunjunglah ke museum yang terdapat di area Benteng Rotterdam.,"['lokasi', 'benteng', 'rotterdam', 'pantai', 'losari', 'sejarah', 'kunjung', 'museum', 'area', 'benteng', 'rotterdam']",lokasi benteng rotterdam pantai losari sejarah kunjung museum area benteng rotterdam
389,"Benteng ini awalnya dibangun oleh Kerajaan Gowa untuk benteng pertahanan, tapi saat VOC datang direbut dan dijadikan tempat bisnis perdgangan di makassar. Bangunan asli kerajaan Gowa sudah dihancurkan oleh VOC dan berganti menjadi bangunan Belanda. Benteng ini juga merupakan tempat pengasingan Pangeran Diponogoro, dikabarkan juga Pangeran Diponogoro meninggal disini. Jika ingin belajar sejarah cocok sekali pergi kesini, ada museum La Galigo didalam benteng. Oh ya benteng ini sekarang juga dipergunakan sebagai kantor Dinas yang menangani cagar budaya di Sulawesi Selatan.","['benteng', 'bangun', 'raja', 'gowa', 'benteng', 'tahan', 'voc', 'rebut', 'bisnis', 'perdgangan', 'makassar', 'bangun', 'asli', 'raja', 'gowa', 'hancur', 'voc', 'ganti', 'bangun', 'belanda', 'benteng', 'rupa', 'asing', 'pangeran', 'diponogoro', 'kabar', 'pangeran', 'diponogoro', 'tinggal', 'ajar', 'sejarah', 'cocok', 'pergi', 'kesini', 'museum', 'la', 'galigo', 'benteng', 'oh', 'ya', 'benteng', 'kantor', 'dinas', 'tangan', 'cagar', 'budaya', 'sulawesi', 'selatan']",benteng bangun raja gowa benteng tahan voc rebut bisnis perdgangan makassar bangun asli raja gowa hancur voc ganti bangun belanda benteng rupa asing pangeran diponogoro kabar pangeran diponogoro tinggal ajar sejarah cocok pergi kesini museum la galigo benteng oh ya benteng kantor dinas tangan cagar budaya sulawesi selatan
390,"Bagus sekali kondisi terawat tapi sayang minim sekali fasilitas parkir, dan kondisi di luar terlalu ribet","['bagus', 'kondisi', 'awat', 'sayang', 'minim', 'fasilitas', 'parkir', 'kondisi', 'ribet']",bagus kondisi awat sayang minim fasilitas parkir kondisi ribet
391,Benteng ini sangat bagus. Merupakan peninggalan belanda zaman dahulu. Di dalam terdapat bekas penjara pangeran diponegoro. Pahlawan indonesia. Tidak ada patokan harga karcis untuk masuk ke tempat ini.,"['benteng', 'bagus', 'rupa', 'tinggal', 'belanda', 'zaman', 'bekas', 'penjara', 'pangeran', 'diponegoro', 'pahlawan', 'indonesia', 'patok', 'harga', 'karcis', 'masuk']",benteng bagus rupa tinggal belanda zaman bekas penjara pangeran diponegoro pahlawan indonesia patok harga karcis masuk
392,"Benteng ini peninggalan penjajahan Belanda,, sangat unik dan menarik untuk dikunjungi. Biaya masuk hanya 5000 rupiah/orang tapi hati2 di pos depan ada orang yg meminta uang saat mengisi buku tamu. Biaya masuk dikutip saat anda masuk ke museum. malam minggu biasanya lokasi ini jg dipakai untuk acara festival jazz lokal.... happy holiday guys,,,,","['benteng', 'tinggal', 'jajah', 'belanda', 'unik', 'tarik', 'kunjung', 'biaya', 'masuk', 'rupiah', 'orang', 'hati', 'pos', 'orang', 'yg', 'uang', 'isi', 'buku', 'tamu', 'biaya', 'masuk', 'kutip', 'masuk', 'museum', 'malam', 'minggu', 'lokasi', 'jg', 'pakai', 'acara', 'festival', 'jazz', 'lokal', 'happy', 'holiday', 'guys']",benteng tinggal jajah belanda unik tarik kunjung biaya masuk rupiah orang hati pos orang yg uang isi buku tamu biaya masuk kutip masuk museum malam minggu lokasi jg pakai acara festival jazz lokal happy holiday guys
393,Tempat bersejarah ini menceritakan tentang sejarah benteng tsb di makasarpada waktu saya datang banyak museumnya yang di tutup,"['sejarah', 'cerita', 'sejarah', 'benteng', 'tsb', 'makasarpada', 'museum', 'tutup']",sejarah cerita sejarah benteng tsb makasarpada museum tutup
394,"wisata sejarah, dekat dengan pantai losari, cocok bagi yang ingin berwisata namun terbatas dalam hal keuangan, karena masuk dibenteng roterdam ini free, kecuali anda masuk ke beberapa bagian museum yang terdapat didalam benteng roterdam anda akan dikenakan biaya, tapi tenang gak mahal kok! anda juga berfoto dengan sentuhan arsitektur tempo doloe. silahkan dicoba.","['wisata', 'sejarah', 'pantai', 'losari', 'cocok', 'wisata', 'batas', 'uang', 'masuk', 'benteng', 'roterdam', 'free', 'kecuali', 'masuk', 'museum', 'benteng', 'roterdam', 'kena', 'biaya', 'tenang', 'gak', 'mahal', 'foto', 'sentuh', 'arsitektur', 'tempo', 'doloe', 'silah', 'coba']",wisata sejarah pantai losari cocok wisata batas uang masuk benteng roterdam free kecuali masuk museum benteng roterdam kena biaya tenang gak mahal foto sentuh arsitektur tempo doloe silah coba
395,"Benteng Ujung Pandang terletak di pinggir pantai dengan jalan penghibur. Sayangnya para pengunjung atau turis masih ada kekurangan menikmati suasananya karena ada pameran kuliner dan konser di dalam ruang terbukanya dengan terganggu tidak bisa melihat suasana bangunannya, apalagi banyak kotoran nuang sampah sembarangan ditempatnya dan tempat parkirnya cukup luas.","['benteng', 'ujung', 'pandang', 'letak', 'pinggir', 'pantai', 'jalan', 'hibur', 'sayang', 'unjung', 'turis', 'nikmat', 'suasana', 'pamer', 'kuliner', 'konser', 'ruang', 'buka', 'ganggu', 'lihat', 'suasana', 'bangun', 'kotor', 'nuang', 'sampah', 'sembarang', 'parkir', 'luas']",benteng ujung pandang letak pinggir pantai jalan hibur sayang unjung turis nikmat suasana pamer kuliner konser ruang buka ganggu lihat suasana bangun kotor nuang sampah sembarang parkir luas
396,"6 bulan tidak ke kota Makassar dan begitu kembali ke kota ini dan mampir lagi ke Benteng Rotterdam terlihat berbeda, perbedaan ini bukan positif melainkan negatif karena sepertinya pengelola kurang mengurus tempat ini, itu terlihat dari banyaknya coretan-coretan dan pilox-pilox oleh orang yang tidak bertanggung jawab, belum lagi papan nama fort rotterdam yang sudah mulai rusak dan kurang menarik jika diambil gambarnya","['kota', 'makassar', 'kota', 'mampir', 'benteng', 'rotterdam', 'lihat', 'beda', 'beda', 'positif', 'negatif', 'kelola', 'urus', 'lihat', 'coret', 'coret', 'pilox', 'pilox', 'orang', 'tanggung', 'papan', 'nama', 'fort', 'rotterdam', 'rusak', 'tarik', 'ambil', 'gambar']",kota makassar kota mampir benteng rotterdam lihat beda beda positif negatif kelola urus lihat coret coret pilox pilox orang tanggung papan nama fort rotterdam rusak tarik ambil gambar
397,"Sebuah situs peninggalan pada masa lampau yang sarat dengan makna sejarah. Sayang sekali dikelola jauh dari kata profesional.Bayangkan, begitu pengunjung masuk langsung diminta mengisi buku hadir. Nah, ternyata ada embel-embelnya permintaan sumbangan uang walaupun secara sukarela. Sayangnya lagi tidak disediakan buklet penjelasan mengenai apa, kapan dan siapa saja yang pernah terlibat dengan keberadaan benteng ini. Ada guide freelance yang mengajukan permintaan cukup mahal untuk waktu yang terbatas. Untungnya di dalam lokasi bisa menemukan seorang penjaga salah satu ruangan yang bisa memberikan penjelasan dengan cukup bagus tanpa menentukan tarip.","['buah', 'situs', 'tinggal', 'lampau', 'sarat', 'makna', 'sejarah', 'sayang', 'kelola', 'profesional', 'bayang', 'unjung', 'masuk', 'langsung', 'isi', 'buku', 'hadir', 'nyata', 'embel', 'embel', 'sumbang', 'uang', 'sukarela', 'sayang', 'sedia', 'buklet', 'kena', 'libat', 'benteng', 'guide', 'freelance', 'aju', 'mahal', 'batas', 'untung', 'lokasi', 'temu', 'orang', 'jaga', 'salah', 'ruang', 'bagus', 'tarip']",buah situs tinggal lampau sarat makna sejarah sayang kelola profesional bayang unjung masuk langsung isi buku hadir nyata embel embel sumbang uang sukarela sayang sedia buklet kena libat benteng guide freelance aju mahal batas untung lokasi temu orang jaga salah ruang bagus tarip
398,"Kalau sudah mengunjungi Pantai Losari, sempatkanlah berkunjung ke Fort Rotterdam karena lokasinya yang berdekatan. Anda bisa mengelilingi satu lokasi ini melewati dinding-dinding yang menjadi benteng-nya. Di dalam kompleks, ada museum yang bisa dikunjungi dan ada ""guide"" yang akan membantu menjelaskan sejarah dan cerita tentang kompleks tersebut.","['unjung', 'pantai', 'losari', 'kunjung', 'fort', 'rotterdam', 'lokasi', 'keliling', 'lokasi', 'dinding', 'dinding', 'benteng', 'nya', 'kompleks', 'museum', 'kunjung', 'guide', 'bantu', 'sejarah', 'cerita', 'kompleks']",unjung pantai losari kunjung fort rotterdam lokasi keliling lokasi dinding dinding benteng nya kompleks museum kunjung guide bantu sejarah cerita kompleks
399,"Say pergi ke makasar dan sempat mengunjungi benteng rotterdam, saya sarankan menggunakan jasa pemandu agar tidak bosan. Pemandu cukup memahami tentang sejarah, ramah dan senang bercanda, bisa juga dijadikan juru foto jika ingin bergayaðð, benteng tersebut cukup luas dan terpelihara, sayangnya cuaca sangat panas sehingga disarankan membawa payung atau memakai topi. ","['say', 'pergi', 'makasar', 'unjung', 'benteng', 'rotterdam', 'saran', 'jasa', 'pandu', 'bosan', 'pandu', 'paham', 'sejarah', 'ramah', 'senang', 'canda', 'juru', 'foto', 'gaya', 'benteng', 'luas', 'pelihara', 'sayang', 'cuaca', 'panas', 'saran', 'bawa', 'payung', 'pakai', 'topi']",say pergi makasar unjung benteng rotterdam saran jasa pandu bosan pandu paham sejarah ramah senang canda juru foto gaya benteng luas pelihara sayang cuaca panas saran bawa payung pakai topi
400,"Benteng Rotterdam merupakan benteng sejarah perjuangan kota Makassar. Benteng Ujung Pandang (Benteng Fort Rotterdam) dulunya merupakan benteng pertahanan rakyat Makassar terhadap penjajahan Belanda, namun kemudian dijadikan tempat penimbunan rempah-rempah oleh VOCBenteng ini didirikan di atas lahan sekitar 3 hektar. Fort Rotterdam memiliki sejarah kuat tentang Pangeran Diponegoro, dimana pada suatu kecil tersebut merupakan tempat pembuangan Pangeran Dipeonegoro sampai hari kematiannya.","['benteng', 'rotterdam', 'rupa', 'benteng', 'sejarah', 'juang', 'kota', 'makassar', 'benteng', 'ujung', 'pandang', 'benteng', 'fort', 'rotterdam', 'dulunya', 'rupa', 'benteng', 'tahan', 'rakyat', 'makassar', 'hadap', 'jajah', 'belanda', 'timbun', 'rempah', 'rempah', 'vocbenteng', 'lahan', 'hektar', 'fort', 'rotterdam', 'milik', 'sejarah', 'kuat', 'pangeran', 'diponegoro', 'rupa', 'buang', 'pangeran', 'dipeonegoro', 'mati']",benteng rotterdam rupa benteng sejarah juang kota makassar benteng ujung pandang benteng fort rotterdam dulunya rupa benteng tahan rakyat makassar hadap jajah belanda timbun rempah rempah vocbenteng lahan hektar fort rotterdam milik sejarah kuat pangeran diponegoro rupa buang pangeran dipeonegoro mati
401,"Bangunan kuno di sini lumayan menarik. Banyak remaja dan komunitas terlihat melakukan kegiatan di tempat ini. terkadang komunias seni, mahasiswa, maupun pameran & bahkan ada yang berfoto prewedding. Banyak juga yang menjadikan tempat ini untuk nongkrong melihat jalan poros ke pantai atau matahari terbenam.","['bangun', 'kuno', 'lumayan', 'tarik', 'remaja', 'komunitas', 'lihat', 'laku', 'giat', 'terkadang', 'komunias', 'seni', 'mahasiswa', 'pamer', 'foto', 'prewedding', 'nongkrong', 'lihat', 'jalan', 'poros', 'pantai', 'matahari', 'benam']",bangun kuno lumayan tarik remaja komunitas lihat laku giat terkadang komunias seni mahasiswa pamer foto prewedding nongkrong lihat jalan poros pantai matahari benam
402,Rotterdam adalah tujuan menarik saya ketika ke Makassar bln Agustus 2015 ini. Tempat ini mengingatkan saya pd pelajaran sejarah saat sekolah. Surprais..tempatnya luas dan masih terlihat asli. Dan yg mnarik adalah  menyaksikan sel atau penjara tempat penyekapn Pangeran Diponegoro di jaman Belanda tentunya. Saya baru inget lagi beliau meninggal di Ujungpandang. Saran saya sih semoga pemda Sulsel lebih memperhatikan lagi cagar budaya macam Rotterdam sehingga lebih terpelihara. Saran ke2 sediakanlah pemandu agar pengunjung juga bisa memperoleh pencerahan tentang sejarah Rotterdam. Karena ternyata museum di sana juga  lebih ke arah benda2 bersejarah di Makassar bukan Rotterdam itu sendiri.,"['rotterdam', 'tuju', 'tarik', 'makassar', 'bln', 'agustus', 'pd', 'ajar', 'sejarah', 'sekolah', 'surprais', 'luas', 'lihat', 'asli', 'yg', 'mnarik', 'saksi', 'sel', 'penjara', 'penyekapn', 'pangeran', 'diponegoro', 'jaman', 'belanda', 'inget', 'beliau', 'tinggal', 'ujungpandang', 'saran', 'sih', 'moga', 'pemda', 'sulsel', 'perhati', 'cagar', 'budaya', 'rotterdam', 'pelihara', 'saran', 'sedia', 'pandu', 'unjung', 'cerah', 'sejarah', 'rotterdam', 'nyata', 'museum', 'arah', 'benda', 'sejarah', 'makassar', 'rotterdam']",rotterdam tuju tarik makassar bln agustus pd ajar sejarah sekolah surprais luas lihat asli yg mnarik saksi sel penjara penyekapn pangeran diponegoro jaman belanda inget beliau tinggal ujungpandang saran sih moga pemda sulsel perhati cagar budaya rotterdam pelihara saran sedia pandu unjung cerah sejarah rotterdam nyata museum arah benda sejarah makassar rotterdam
403,"mungkin kalau dijaga kebersihannya benteng ini bakal byk menarik kunjungan wisatawan. sayang bnaget banyak coretan & sampah. ditambah lagi banyak kegiatan yg dilakukan disini yg membuat lokasi tambah kotor. padahal kalo dijaga, benteng ini bakal keren banget. langsung menghadap laut & lokasi di tengah kota","['jaga', 'bersih', 'benteng', 'byk', 'tarik', 'kunjung', 'wisatawan', 'sayang', 'bnaget', 'coret', 'sampah', 'giat', 'yg', 'laku', 'yg', 'lokasi', 'kotor', 'kalo', 'jaga', 'benteng', 'keren', 'banget', 'langsung', 'hadap', 'laut', 'lokasi', 'kota']",jaga bersih benteng byk tarik kunjung wisatawan sayang bnaget coret sampah giat yg laku yg lokasi kotor kalo jaga benteng keren banget langsung hadap laut lokasi kota
404,"tempat yang sangat bersejarah,benteng ini menghadap kelaut sulawesi dan temboknya tebal sekali,bangunannya masih sangat kokoh","['sejarah', 'benteng', 'hadap', 'laut', 'sulawesi', 'tembok', 'tebal', 'bangun', 'kokoh']",sejarah benteng hadap laut sulawesi tembok tebal bangun kokoh
405,"Benteng Fort Rotterdam memiliki tempat yang sangat strategis di Kota Makassar.Satu paket tur dengan pantai Losari dan kawasan kuliner khas Makassar.Memasuki lokasi benteng pun murah (cukup dengan membayar sukarela),,Jangan lupa mengambil foto bagian depan dengan tulisan merah Fort Rotterdam!Dan juga menaiki bangunan benteng sehingga view lautnya kelihatan,,Jelajahi setiap bangunan yang ada, museum dan bila diijinkan memasuki lorong gua (yang dipercaya sampai ke arah lapangan Karebosi!)Wisata sejarah yang wajib dikunjungi saat berada di kota Makassar","['benteng', 'fort', 'rotterdam', 'milik', 'strategis', 'kota', 'makassar', 'paket', 'tur', 'pantai', 'losari', 'kawasan', 'kuliner', 'khas', 'makassar', 'pasuk', 'lokasi', 'benteng', 'murah', 'bayar', 'sukarela', 'lupa', 'ambil', 'foto', 'tulis', 'merah', 'fort', 'rotterdam', 'bangun', 'benteng', 'view', 'laut', 'lihat', 'jelajah', 'bangun', 'museum', 'diijinkan', 'pasuk', 'lorong', 'gua', 'percaya', 'arah', 'lapang', 'karebosi', 'wisata', 'sejarah', 'wajib', 'kunjung', 'kota', 'makassar']",benteng fort rotterdam milik strategis kota makassar paket tur pantai losari kawasan kuliner khas makassar pasuk lokasi benteng murah bayar sukarela lupa ambil foto tulis merah fort rotterdam bangun benteng view laut lihat jelajah bangun museum diijinkan pasuk lorong gua percaya arah lapang karebosi wisata sejarah wajib kunjung kota makassar
406,"Untuk tempat yang satu ini adalah trmpat yabg sy rekomrndaskan untuk berkunjung jika teman ke makassar, krn semua keindahan arsitektur masa penjajahan belanda msh enak dilihat. ","['trmpat', 'yabg', 'sy', 'rekomrndaskan', 'kunjung', 'teman', 'makassar', 'krn', 'indah', 'arsitektur', 'jajah', 'belanda', 'msh', 'enak', 'lihat']",trmpat yabg sy rekomrndaskan kunjung teman makassar krn indah arsitektur jajah belanda msh enak lihat
407,Benteng di tengah kota dan di depan pelabuhan makassar ini adalah suatu cagar budaya yang masih terawat apik. Bangunan solid dengan warna merah bata dan putih khasnya ini di dalamnya terdapat museum la-galigo yang berisi peninggalan sejarah dan budaya sulawesi selatan. Di depan benteng ada tulisan Rotterdam besar yang cocok untuk spot foto. Menyenangkan untuk berjalan-jalan dan berfoto disini.,"['benteng', 'kota', 'labuh', 'makassar', 'cagar', 'budaya', 'awat', 'apik', 'bangun', 'solid', 'warna', 'merah', 'bata', 'putih', 'khas', 'museum', 'la', 'galigo', 'isi', 'tinggal', 'sejarah', 'budaya', 'sulawesi', 'selatan', 'benteng', 'tulis', 'rotterdam', 'cocok', 'spot', 'foto', 'senang', 'jalan', 'jalan', 'foto']",benteng kota labuh makassar cagar budaya awat apik bangun solid warna merah bata putih khas museum la galigo isi tinggal sejarah budaya sulawesi selatan benteng tulis rotterdam cocok spot foto senang jalan jalan foto
408,Bangunan bagus dan cantik buat difoto tapi sayang pengelolaan sampah masih belum maximal. Ada tangga kayu yang pegangannya hampir lepas. Pelajar dan mahasiswa seharusnya diberitahu sebelum masuk agar tidak membuang botol minuman sembarangan. ,"['bangun', 'bagus', 'cantik', 'foto', 'sayang', 'kelola', 'sampah', 'maximal', 'tangga', 'kayu', 'pegang', 'lepas', 'ajar', 'mahasiswa', 'diberitahu', 'masuk', 'buang', 'botol', 'minum', 'sembarang']",bangun bagus cantik foto sayang kelola sampah maximal tangga kayu pegang lepas ajar mahasiswa diberitahu masuk buang botol minum sembarang
409,Perawatan BangunanNya harus di tingkatKan karena masih banyak terdapat Coretan2 di dinding bagunan dan pengawasanNya juga di tambah agar tak terrulang kembali,"['awat', 'bangun', 'tingkat', 'coret', 'dinding', 'bagunan', 'awas', 'terrulang']",awat bangun tingkat coret dinding bagunan awas terrulang
